#time,id,x[m],y[m],speed[m/s],heading,acc[m/s^2],lastX[pixel],lastY[pixel]
183.00,21070,628.53,0.00,0.00,0.00,-0.00,465.71,719.14
183.00,21065,625.45,2.00,0.12,0.00,0.16,467.60,761.50
183.00,21069,621.67,1.00,0.00,0.00,-0.00,453.41,743.23
183.00,21073,620.40,0.00,0.00,0.00,-0.00,446.37,723.38
183.00,21071,617.44,2.00,0.00,0.00,-10.00,445.90,765.71
183.00,21080,613.40,1.00,0.00,0.00,-0.00,432.18,746.67
183.00,21079,612.23,0.00,0.00,0.00,0.00,426.69,726.38
183.00,21066,609.52,2.00,0.00,0.00,-10.00,424.17,768.53
183.00,21072,605.40,1.00,0.00,0.00,-0.00,401.06,749.18
183.00,21082,604.31,0.00,0.00,0.00,-10.00,407.46,728.06
183.00,21077,601.56,2.00,0.00,0.00,-10.00,402.18,769.97
183.00,21086,596.34,0.00,0.00,0.00,-10.00,388.04,728.54
183.00,21083,593.59,2.00,0.00,0.00,-10.00,380.12,770.03
183.00,21089,589.23,1.00,0.00,0.00,0.00,369.40,748.69
183.00,21088,588.40,0.00,0.00,0.00,-10.00,368.73,727.79
183.00,21075,585.64,2.00,0.00,0.00,-10.00,358.19,768.69
183.00,21076,579.81,1.00,1.75,0.00,-1.87,344.04,746.08
183.00,21078,570.64,2.00,5.26,0.00,-2.46,314.19,761.77
183.00,21092,548.12,2.00,11.19,-0.00,-2.14,251.96,741.45
183.00,21081,514.81,2.00,15.74,0.00,-1.25,171.18,692.73
183.00,21091,471.77,1.00,15.77,0.00,0.22,110.77,592.84
183.00,21094,428.92,2.00,17.32,0.00,0.11,49.10,493.28
183.00,21084,406.46,1.00,15.46,0.00,0.38,62.61,432.02
183.00,21087,347.51,2.00,15.68,0.00,0.31,74.28,274.21
183.00,21095,292.37,1.00,13.70,0.00,0.18,179.06,170.79
183.00,21090,275.68,2.00,14.19,0.00,0.32,212.49,121.60
183.00,21085,173.12,1.00,10.36,0.00,0.26,468.55,103.15
183.00,21100,163.66,2.00,11.56,0.00,0.42,499.28,90.33
183.00,21107,117.06,2.00,10.28,0.00,0.24,611.10,151.68
183.00,21101,114.66,1.00,8.72,0.00,0.23,602.09,171.26
183.00,21104,78.11,2.00,8.75,0.00,0.40,682.26,230.94
183.00,21097,73.51,1.00,7.36,0.00,0.35,670.80,251.82
183.00,21096,49.74,2.00,7.15,0.00,0.30,720.82,310.53
183.00,21113,21.64,2.00,6.56,0.00,0.18,735.85,375.08
183.00,21098,17.78,1.00,4.65,0.00,0.31,716.30,386.83
183.00,50,4.58,0.00,0.00,0.00,0.00,694.59,442.12
184.00,21093,786.95,1.00,3.41,0.00,0.22,717.32,444.68
184.00,21103,770.83,0.68,0.51,0.79,0.17,705.45,483.45
184.00,21099,770.28,2.00,3.96,0.00,0.29,731.73,492.11
184.00,21106,763.23,0.00,0.79,0.00,0.17,687.41,498.89
184.00,21105,762.40,1.00,0.00,0.00,0.00,707.10,505.86
184.00,21110,753.79,0.00,0.45,0.00,0.08,680.83,520.78
184.00,21115,753.74,1.00,0.61,0.00,-0.49,700.45,527.74
184.00,21102,753.16,2.00,2.53,0.00,0.26,715.45,547.35
184.00,21109,742.89,0.00,0.91,0.00,-0.08,671.07,545.73
184.00,21108,740.94,1.00,2.09,0.00,-0.04,687.77,559.31
184.00,21111,733.96,2.00,1.95,0.00,0.12,698.10,585.27
184.00,21112,732.41,0.00,0.33,0.00,0.06,659.93,568.36
184.00,21116,726.99,1.00,1.76,0.00,0.12,670.82,591.18
184.00,21118,724.13,0.00,0.00,0.00,-0.00,649.79,585.62
184.00,21117,722.45,2.00,2.60,0.00,-0.42,681.66,613.00
184.00,21114,716.49,1.00,1.58,0.00,-0.09,655.76,613.89
184.00,21121,716.14,0.00,0.00,0.00,-10.00,638.86,601.73
184.00,21120,709.59,2.00,3.08,0.00,-0.20,660.48,641.88
184.00,21119,707.65,0.00,0.51,0.00,-0.37,626.00,618.26
184.00,21122,701.91,1.00,2.99,0.00,0.05,631.28,643.79
184.00,21124,694.28,0.00,2.01,0.00,0.05,603.31,642.62
184.00,21123,689.80,2.00,3.69,0.00,0.31,614.09,688.87
184.00,21127,683.71,1.00,2.47,0.00,0.22,597.01,675.98
184.00,21125,679.51,0.00,1.21,0.00,0.34,576.33,665.76
184.00,21128,668.90,0.00,0.24,0.00,0.16,555.50,680.31
184.00,21062,667.72,1.00,1.59,0.00,0.13,563.53,699.85
184.00,21058,660.71,0.00,0.00,0.00,0.00,538.46,690.43
184.00,21126,660.52,2.00,2.55,0.00,0.25,547.04,732.95
184.00,21061,655.25,1.00,0.65,0.00,0.28,535.60,715.40
184.00,21064,652.72,0.00,0.00,0.00,-10.00,521.11,699.28
184.00,21059,646.23,1.00,0.00,0.00,0.00,514.52,724.91
184.00,21067,644.72,0.00,0.00,0.00,-10.00,503.23,707.02
184.00,21063,638.23,1.00,0.00,0.00,-10.00,495.02,732.18
184.00,21074,636.73,0.00,0.00,0.00,-10.00,484.89,713.61
184.00,21068,636.71,2.00,1.35,0.00,0.36,496.99,753.45
184.00,21060,630.06,1.00,0.00,0.00,-0.00,474.66,738.32
184.00,21070,628.53,0.00,0.00,0.00,-0.00,465.71,719.14
184.00,21065,625.67,2.00,0.33,0.00,0.29,468.07,761.39
184.00,21069,621.67,1.00,0.00,0.00,-0.00,453.41,743.23
184.00,21073,620.40,0.00,0.00,0.00,-0.00,446.37,723.38
184.00,21071,617.44,2.00,0.00,0.00,0.00,445.90,765.71
184.00,21080,613.40,1.00,0.00,0.00,-0.00,432.18,746.67
184.00,21079,612.23,0.00,0.00,0.00,0.00,426.69,726.38
184.00,21066,609.52,2.00,0.00,0.00,-10.00,424.17,768.53
184.00,21072,605.40,1.00,0.00,0.00,-0.00,401.06,749.18
184.00,21082,604.31,0.00,0.00,0.00,-10.00,407.46,728.06
184.00,21077,601.56,2.00,0.00,0.00,-10.00,402.18,769.97
184.00,21086,596.34,0.00,0.00,0.00,-10.00,388.04,728.54
184.00,21083,593.59,2.00,0.00,0.00,-10.00,380.12,770.03
184.00,21089,589.23,1.00,0.00,0.00,0.00,369.40,748.69
184.00,21088,588.40,0.00,0.00,0.00,-10.00,368.73,727.79
184.00,21075,585.64,2.00,0.00,0.00,-10.00,358.19,768.69
184.00,21076,580.91,1.00,0.66,0.00,-0.56,347.49,746.55
184.00,21078,574.77,2.00,3.06,0.00,-2.09,326.63,764.31
184.00,21092,558.06,1.82,8.62,-0.03,-2.82,280.07,748.34
184.00,21081,529.86,2.00,14.22,0.00,-1.93,205.74,717.33
184.00,21091,487.52,1.00,15.74,0.00,-0.00,134.31,626.35
184.00,21094,446.36,2.00,17.56,0.00,0.26,62.21,539.54
184.00,21084,422.03,1.00,15.67,0.00,0.29,66.39,472.20
184.00,21087,363.34,2.00,15.98,0.00,0.18,58.36,314.80
184.00,21095,306.20,1.00,13.99,0.00,0.31,152.96,195.34
184.00,21090,289.97,2.00,14.41,0.00,0.16,179.79,143.57
184.00,21085,183.60,1.00,10.63,0.00,0.34,441.96,97.77
184.00,21100,175.36,2.00,11.88,0.00,0.31,468.28,81.69
184.00,21107,127.49,2.00,10.57,0.00,0.19,588.16,134.44
184.00,21101,123.55,1.00,9.04,0.00,0.25,584.05,157.06
184.00,21104,87.01,2.00,9.08,0.00,0.37,668.18,210.94
184.00,21097,81.05,1.00,7.69,0.00,0.24,660.27,235.51
184.00,21096,57.04,2.00,7.46,0.00,0.25,713.90,291.75
184.00,21113,28.31,2.00,6.80,0.00,0.06,732.93,356.98
184.00,21098,22.61,1.00,5.02,0.00,0.38,714.75,374.53
184.00,50,4.58,0.00,0.00,0.00,0.00,694.59,442.12
185.00,21093,790.50,1.00,3.70,0.00,0.33,717.83,435.61
185.00,21099,774.39,2.00,4.26,0.00,0.31,733.82,481.10
185.00,21103,771.49,0.96,0.81,0.18,0.29,711.36,483.02
185.00,21106,764.18,0.00,1.06,0.00,0.17,687.95,496.79
185.00,21105,762.40,1.00,0.00,0.00,0.00,707.10,505.86
185.00,21102,755.85,2.00,2.87,0.00,0.28,718.01,540.54
185.00,21110,754.21,0.00,0.42,0.00,0.09,681.17,519.79
185.00,21115,754.18,1.00,0.32,0.00,-0.20,700.88,526.49
185.00,21109,743.83,0.00,0.95,0.00,-0.00,671.99,543.64
185.00,21108,742.98,1.00,1.90,0.00,-0.47,689.99,554.42
185.00,21111,735.96,2.00,2.07,0.00,0.12,700.63,580.43
185.00,21112,732.83,0.00,0.50,0.00,0.24,660.38,567.53
185.00,21116,728.89,1.00,2.00,0.00,0.20,673.29,587.03
185.00,21117,724.92,2.00,2.34,0.00,-0.41,685.44,607.13
185.00,21118,724.13,0.00,0.00,0.00,0.00,649.79,585.62
185.00,21114,718.06,1.00,1.58,0.00,-0.02,658.15,610.55
185.00,21121,716.14,0.00,0.00,0.00,-10.00,638.86,601.73
185.00,21120,712.65,2.00,3.00,0.00,-0.17,665.77,635.23
185.00,21119,708.03,0.00,0.28,0.00,-0.16,626.67,617.45
185.00,21122,704.86,1.00,2.89,0.00,-0.17,636.45,638.05
185.00,21124,696.28,0.00,1.93,0.00,-0.28,606.82,639.19
185.00,21123,693.56,2.00,3.82,0.00,0.00,621.90,682.14
185.00,21127,686.27,1.00,2.68,0.00,0.37,602.05,671.79
185.00,21125,680.85,0.00,1.48,0.00,0.20,578.81,663.86
185.00,21062,669.44,1.00,1.84,0.00,0.19,567.20,697.53
185.00,21128,669.28,0.00,0.46,0.00,0.07,556.19,679.87
185.00,21126,663.24,2.00,2.89,0.00,0.34,553.56,729.58
185.00,21058,660.71,0.00,0.00,0.00,-0.00,538.46,690.43
185.00,21061,656.03,1.00,0.92,0.00,0.30,537.31,714.55
185.00,21064,652.72,0.00,0.00,0.00,-10.00,521.11,699.28
185.00,21059,646.26,1.00,0.08,0.00,0.23,514.56,724.89
185.00,21067,644.72,0.00,0.00,0.00,-10.00,503.23,707.02
185.00,21063,638.23,1.00,0.00,0.00,0.00,495.02,732.18
185.00,21068,638.22,2.00,1.68,0.00,0.25,500.79,752.20
185.00,21074,636.73,0.00,0.00,0.00,-10.00,484.89,713.61
185.00,21060,630.06,1.00,0.00,0.00,-0.00,474.66,738.32
185.00,21070,628.53,0.00,0.00,0.00,-0.00,465.71,719.14
185.00,21065,626.12,2.00,0.55,0.00,0.17,469.17,761.13
185.00,21069,621.67,1.00,0.00,0.00,-0.00,453.41,743.23
185.00,21073,620.40,0.00,0.00,0.00,-0.00,446.37,723.38
185.00,21071,617.45,2.00,0.00,0.00,-0.00,445.91,765.71
185.00,21080,613.40,1.00,0.00,0.00,-0.00,432.18,746.67
185.00,21079,612.23,0.00,0.00,0.00,0.00,426.69,726.38
185.00,21066,609.52,2.00,0.00,0.00,-10.00,424.17,768.53
185.00,21072,605.40,1.00,0.00,0.00,-0.00,401.06,749.18
185.00,21082,604.31,0.00,0.00,0.00,-10.00,407.46,728.06
185.00,21077,601.56,2.00,0.00,0.00,-10.00,402.18,769.97
185.00,21086,596.34,0.00,0.00,0.00,-10.00,388.04,728.54
185.00,21083,593.59,2.00,0.00,0.00,-10.00,380.12,770.03
185.00,21089,589.23,1.00,0.00,0.00,0.00,369.40,748.69
185.00,21088,588.40,0.00,0.00,0.00,-10.00,368.73,727.79
185.00,21075,585.64,2.00,0.00,0.00,-10.00,358.19,768.69
185.00,21076,581.23,1.00,0.00,0.00,-10.00,348.70,746.71
185.00,21078,576.85,2.00,1.16,0.00,-1.79,333.32,765.49
185.00,21092,565.35,1.41,5.88,-0.08,-3.06,302.84,746.22
185.00,21081,543.02,2.00,11.96,0.00,-2.77,238.67,735.48
185.00,21091,503.13,1.00,15.37,0.00,-0.71,161.70,656.52
185.00,21094,463.99,2.00,17.68,0.00,0.08,81.85,584.08
185.00,21084,437.86,1.00,15.98,0.00,0.29,75.25,512.24
185.00,21087,379.52,2.00,16.35,0.00,0.30,47.47,357.99
185.00,21095,320.33,1.00,14.27,0.00,0.25,129.24,223.18
185.00,21090,304.52,2.00,14.66,0.00,0.12,149.27,169.58
185.00,21085,194.37,1.00,10.93,0.00,0.31,414.28,94.55
185.00,21100,187.41,2.00,12.26,0.00,0.35,435.70,75.82
185.00,21107,138.24,2.00,10.92,0.00,0.32,563.15,118.72
185.00,21101,132.71,1.00,9.29,0.00,0.19,564.44,143.75
185.00,21104,96.27,2.00,9.42,0.00,0.29,652.11,191.26
185.00,21097,88.92,1.00,8.05,0.00,0.39,648.23,219.15
185.00,21096,64.66,2.00,7.79,0.00,0.15,705.54,272.59
185.00,21113,35.22,2.00,7.00,0.00,0.17,728.90,338.40
185.00,21098,27.77,1.00,5.30,0.00,0.25,712.59,361.45
185.00,50,4.58,0.00,0.00,0.00,0.00,694.59,442.12
186.00,21099,778.80,2.00,4.63,0.00,0.40,735.67,469.23
186.00,21103,772.44,1.00,1.12,0.00,0.42,712.71,480.93
186.00,21106,765.34,0.00,1.25,0.00,0.26,688.61,494.14
186.00,21105,762.47,1.00,0.16,0.00,0.17,707.13,505.75
186.00,21102,758.82,2.00,3.08,0.00,0.13,720.68,532.90
186.00,21110,754.65,0.00,0.49,0.00,0.11,681.50,518.80
186.00,21115,754.43,1.00,0.19,0.00,-0.10,701.11,525.80
186.00,21109,744.74,0.00,0.86,0.00,-0.21,672.88,541.57
186.00,21108,744.66,1.00,1.39,0.00,-0.70,691.84,550.17
186.00,21111,738.08,2.00,2.21,0.00,0.22,703.22,575.26
186.00,21112,733.43,0.00,0.71,0.00,0.28,661.02,566.34
186.00,21116,731.01,1.00,2.19,0.00,0.13,675.97,582.36
186.00,21117,727.14,2.00,2.13,0.00,-0.28,688.73,601.79
186.00,21118,724.13,0.00,0.02,0.00,0.08,649.79,585.62
186.00,21114,719.65,1.00,1.61,0.00,0.02,660.51,607.17
186.00,21121,716.14,0.00,0.00,0.00,-10.00,638.86,601.73
186.00,21120,715.51,2.00,2.72,0.00,-0.31,670.65,628.79
186.00,21119,708.18,0.00,0.00,0.00,-10.00,626.99,617.07
186.00,21122,707.62,1.00,2.62,0.00,-0.34,641.23,632.50
186.00,21124,698.07,0.00,1.56,0.00,-0.65,610.00,635.98
186.00,21123,697.46,2.00,3.99,0.00,0.04,629.78,674.91
186.00,21127,689.11,1.00,2.99,0.00,0.23,607.52,667.07
186.00,21125,682.43,0.00,1.72,0.00,0.35,581.74,661.54
186.00,21062,671.44,1.00,2.15,0.00,0.29,571.41,694.79
186.00,21128,669.89,0.00,0.76,0.00,0.37,557.33,679.13
186.00,21126,666.28,2.00,3.24,0.00,0.35,560.78,725.65
186.00,21058,660.72,0.00,0.00,0.00,-0.11,538.46,690.43
186.00,21061,657.12,1.00,1.24,0.00,0.26,539.68,713.35
186.00,21064,652.72,0.00,0.00,0.00,-10.00,521.11,699.28
186.00,21059,646.42,1.00,0.22,0.00,0.05,514.87,724.77
186.00,21067,644.72,0.00,0.00,0.00,-10.00,503.23,707.02
186.00,21068,640.05,2.00,2.02,0.00,0.38,505.41,750.62
186.00,21063,638.23,1.00,0.00,0.00,-0.00,495.02,732.18
186.00,21074,636.73,0.00,0.00,0.00,-10.00,484.89,713.61
186.00,21060,630.06,1.00,0.00,0.00,-0.00,474.66,738.32
186.00,21070,628.53,0.00,0.00,0.00,-0.00,465.71,719.14
186.00,21065,626.77,2.00,0.78,0.00,0.30,470.80,760.75
186.00,21069,621.67,1.00,0.00,0.00,-0.00,453.41,743.23
186.00,21073,620.40,0.00,0.00,0.00,-0.00,446.37,723.38
186.00,21071,617.45,2.00,0.03,0.00,0.13,445.91,765.71
186.00,21080,613.40,1.00,0.00,0.00,-0.00,432.18,746.67
186.00,21079,612.23,0.00,0.00,0.00,0.00,426.69,726.38
186.00,21066,609.52,2.00,0.00,0.00,-10.00,424.17,768.53
186.00,21072,605.40,1.00,0.00,0.00,-0.00,401.06,749.18
186.00,21082,604.31,0.00,0.00,0.00,-10.00,407.46,728.06
186.00,21077,601.56,2.00,0.00,0.00,-10.00,402.18,769.97
186.00,21086,596.34,0.00,0.00,0.00,-10.00,388.04,728.54
186.00,21083,593.59,2.00,0.00,0.00,-10.00,380.12,770.03
186.00,21089,589.23,1.00,0.00,0.00,0.00,369.40,748.69
186.00,21088,588.40,0.00,0.00,0.00,-10.00,368.73,727.79
186.00,21075,585.64,2.00,0.00,0.00,-10.00,358.19,768.69
186.00,21076,581.23,1.00,0.00,0.00,-10.00,348.70,746.71
186.00,21078,577.61,2.00,0.50,0.00,-0.37,335.84,765.90
186.00,21092,569.93,1.08,3.38,-0.06,-2.23,317.52,742.89
186.00,21081,553.58,2.00,9.11,0.00,-3.12,266.94,747.63
186.00,21091,518.05,1.00,14.39,0.00,-1.29,191.45,682.18
186.00,21094,481.62,2.00,17.54,0.00,-0.25,107.58,625.57
186.00,21084,453.98,1.00,16.23,0.00,0.22,89.34,551.57
186.00,21087,395.98,2.00,16.61,0.00,0.29,42.12,403.06
186.00,21095,334.75,1.00,14.58,0.00,0.40,108.37,254.18
186.00,21090,319.36,2.00,14.99,0.00,0.28,121.45,199.51
186.00,21085,205.46,1.00,11.27,0.00,0.42,385.62,93.70
186.00,21100,199.86,2.00,12.65,0.00,0.25,401.59,73.04
186.00,21107,149.34,2.00,11.28,0.00,0.22,536.00,104.76
186.00,21101,142.14,1.00,9.56,0.00,0.16,543.33,131.58
186.00,21104,105.85,2.00,9.72,0.00,0.15,633.98,172.15
186.00,21097,97.11,1.00,8.37,0.00,0.43,634.65,202.95
186.00,21096,72.60,2.00,8.10,0.00,0.36,695.62,253.17
186.00,21113,42.36,2.00,7.24,0.00,0.07,723.69,319.49
186.00,21098,33.20,1.00,5.60,0.00,0.35,709.73,347.77
186.00,50,4.58,0.00,0.00,0.00,0.00,694.59,442.12
186.00,21093,2.63,1.00,3.95,0.00,0.27,718.11,425.81
187.00,21099,783.59,2.00,4.99,0.00,0.36,737.22,456.25
187.00,21103,773.70,1.00,1.41,0.00,0.32,713.26,477.86
187.00,21106,766.62,0.00,1.31,0.00,0.13,689.32,491.14
187.00,21105,762.70,1.00,0.32,0.00,0.11,707.26,505.25
187.00,21102,762.06,2.00,3.41,0.00,0.26,723.38,524.54
187.00,21110,755.26,0.00,0.69,0.00,0.17,681.94,517.48
187.00,21115,754.59,1.00,0.12,0.00,-0.05,701.25,525.38
187.00,21108,745.72,1.00,0.75,0.00,-0.48,693.04,547.31
187.00,21109,745.60,0.00,0.85,0.00,-0.03,673.69,539.63
187.00,21111,740.38,2.00,2.40,0.00,0.14,705.94,569.61
187.00,21112,734.25,0.00,0.93,0.00,0.26,661.91,564.67
187.00,21116,733.17,1.00,2.14,0.00,0.02,678.70,577.41
187.00,21117,729.25,2.00,2.10,0.00,0.04,691.71,596.75
187.00,21118,724.23,0.00,0.19,0.00,0.28,649.87,585.49
187.00,21114,721.31,1.00,1.72,0.00,0.23,662.91,603.62
187.00,21120,718.11,2.00,2.49,0.00,-0.20,674.93,622.87
187.00,21121,716.14,0.00,0.00,0.00,0.00,638.86,601.73
187.00,21122,710.11,1.00,2.32,0.00,-0.33,645.44,627.38
187.00,21119,708.18,0.00,0.00,0.00,-10.00,626.99,617.07
187.00,21123,701.46,2.00,4.03,0.00,0.06,637.68,667.21
187.00,21124,699.47,0.01,1.39,0.04,0.16,612.53,633.51
187.00,21127,691.41,1.00,0.00,0.00,-10.00,612.80,662.29
187.00,21125,684.26,0.00,1.97,0.00,0.34,585.11,658.82
187.00,21062,673.74,1.00,2.43,0.00,0.33,576.26,691.51
187.00,21128,670.76,0.00,0.96,0.00,0.17,559.02,678.03
187.00,21126,669.67,2.00,3.56,0.00,0.30,568.76,721.04
187.00,21058,660.78,0.00,0.15,0.00,0.25,538.54,690.38
187.00,21061,658.46,1.00,1.50,0.00,0.39,542.67,711.80
187.00,21064,652.72,0.00,0.00,0.00,0.00,521.11,699.28
187.00,21059,646.70,1.00,0.36,0.00,0.13,515.49,724.51
187.00,21067,644.72,0.00,0.00,0.00,-10.00,503.23,707.02
187.00,21068,642.24,2.00,2.36,0.00,0.39,510.94,748.64
187.00,21063,638.23,1.00,0.00,0.00,-0.00,495.02,732.18
187.00,21074,636.73,0.00,0.00,0.00,-10.00,484.89,713.61
187.00,21060,630.06,1.00,0.00,0.00,-0.00,474.66,738.32
187.00,21070,628.53,0.00,0.00,0.00,-0.00,465.71,719.14
187.00,21065,627.66,2.00,0.99,0.00,0.19,473.07,760.21
187.00,21069,621.67,1.00,0.00,0.00,-0.00,453.41,743.23
187.00,21073,620.40,0.00,0.00,0.00,-0.00,446.37,723.38
187.00,21071,617.53,2.00,0.14,0.00,0.16,446.06,765.69
187.00,21080,613.40,1.00,0.00,0.00,-0.00,432.18,746.67
187.00,21079,612.23,0.00,0.00,0.00,0.00,426.69,726.38
187.00,21066,609.52,2.00,0.00,0.00,-10.00,424.17,768.53
187.00,21072,605.40,1.00,0.00,0.00,-0.00,401.06,749.18
187.00,21082,604.31,0.00,0.00,0.00,-10.00,407.46,728.06
187.00,21077,601.56,2.00,0.00,0.00,-10.00,402.18,769.97
187.00,21086,596.34,0.00,0.00,0.00,-10.00,388.04,728.54
187.00,21083,593.59,2.00,0.00,0.00,-10.00,380.12,770.03
187.00,21089,589.23,1.00,0.00,0.00,0.00,369.40,748.69
187.00,21088,588.40,0.00,0.00,0.00,-10.00,368.73,727.79
187.00,21075,585.64,2.00,0.00,0.00,-10.00,358.19,768.69
187.00,21076,581.23,1.00,0.00,0.00,-10.00,348.70,746.71
187.00,21078,577.70,2.00,0.00,0.00,-10.00,336.39,765.98
187.00,21092,572.24,1.00,1.41,0.00,-1.57,324.83,742.76
187.00,21081,561.19,2.00,6.13,0.00,-2.85,288.44,754.97
187.00,21091,531.90,0.95,13.26,-0.01,-1.26,222.22,701.91
187.00,21094,498.89,2.00,16.93,0.00,-0.88,138.31,662.49
187.00,21084,470.28,1.02,16.38,0.01,0.17,108.25,589.46
187.00,21087,412.69,2.00,16.82,0.00,0.21,42.73,449.15
187.00,21095,349.48,1.00,14.82,0.00,0.17,90.84,288.06
187.00,21090,334.45,2.00,15.22,0.00,0.10,96.92,233.11
187.00,21085,216.86,1.00,11.55,0.00,0.27,356.17,95.45
187.00,21100,212.69,2.00,13.01,0.00,0.25,366.30,73.68
187.00,21107,160.78,2.00,11.62,0.00,0.29,506.87,92.92
187.00,21101,151.82,1.00,9.80,0.00,0.19,520.72,120.73
187.00,21104,115.74,2.00,10.05,0.00,0.31,613.82,153.93
187.00,21097,105.63,1.00,8.65,0.00,0.24,619.44,187.05
187.00,21096,80.81,2.00,8.34,0.00,0.19,684.09,233.77
187.00,21113,49.69,2.00,7.43,0.00,0.23,717.23,300.38
187.00,21098,38.91,1.00,5.83,0.00,0.31,706.10,333.49
187.00,21093,6.75,1.00,4.25,0.00,0.18,718.08,415.26
187.00,50,4.58,0.00,0.00,0.00,0.00,694.59,442.12
188.00,21099,788.77,2.00,5.36,0.00,0.24,738.34,442.18
188.00,21103,775.24,1.00,1.68,0.00,0.39,713.90,474.03
188.00,21106,767.91,0.00,1.21,0.00,-0.25,690.03,488.04
188.00,21102,765.66,2.00,3.79,0.00,0.35,726.14,515.17
188.00,21105,763.11,1.00,0.55,0.00,0.37,707.50,504.33
188.00,21110,756.01,0.00,0.82,0.00,0.19,682.48,515.81
188.00,21115,754.69,1.00,0.08,0.00,-0.03,701.34,525.11
188.00,21109,746.37,0.00,0.72,0.00,-0.07,674.43,537.84
188.00,21108,746.26,1.00,0.39,0.00,-0.24,693.66,545.82
188.00,21111,742.89,2.00,2.65,0.00,0.23,708.76,563.43
188.00,21112,735.27,0.00,1.09,0.00,0.03,663.02,562.54
188.00,21116,735.19,1.00,1.88,0.00,-0.38,681.22,572.65
188.00,21117,731.35,2.00,2.10,0.00,-0.14,694.59,591.71
188.00,21118,724.52,0.00,0.40,0.00,0.29,650.20,584.97
188.00,21114,723.06,1.00,1.79,0.00,0.15,665.39,599.86
188.00,21120,720.50,2.00,2.29,0.00,-0.32,678.76,617.35
188.00,21121,716.14,0.00,0.00,0.00,0.00,638.86,601.73
188.00,21122,712.29,1.00,2.03,0.00,-0.37,649.05,622.82
188.00,21119,708.18,0.00,0.00,0.00,-10.00,626.99,617.07
188.00,21123,705.40,2.00,3.87,0.00,-0.10,645.29,659.29
188.00,21124,700.91,0.18,1.53,0.20,0.20,617.56,633.49
188.00,21127,691.41,1.00,0.00,0.00,-0.05,613.10,662.01
188.00,21125,686.37,0.00,2.22,0.00,0.19,588.95,655.62
188.00,21062,676.22,1.00,2.52,0.00,0.04,581.48,687.84
188.00,21126,673.36,2.00,3.83,0.00,0.22,577.33,715.76
188.00,21128,671.84,0.00,1.23,0.00,0.40,561.11,676.64
188.00,21058,660.99,0.00,0.31,0.00,0.28,538.93,690.17
188.00,21061,660.08,1.00,1.71,0.00,0.14,546.27,709.88
188.00,21064,652.72,0.00,0.00,0.00,0.00,521.11,699.28
188.00,21059,647.20,1.00,0.66,0.00,0.39,516.56,724.07
188.00,21068,644.76,2.00,2.68,0.00,0.12,517.28,746.23
188.00,21067,644.72,0.00,0.00,0.00,-10.00,503.23,707.02
188.00,21063,638.23,1.00,0.00,0.00,0.00,495.02,732.18
188.00,21074,636.73,0.00,0.00,0.00,-10.00,484.89,713.61
188.00,21060,630.06,1.00,0.00,0.00,-0.00,474.66,738.32
188.00,21065,628.75,2.00,1.20,0.00,0.28,475.90,759.50
188.00,21070,628.53,0.00,0.00,0.00,-0.00,465.71,719.14
188.00,21069,621.67,1.00,0.00,0.00,-0.00,453.41,743.23
188.00,21073,620.40,0.00,0.00,0.00,-0.00,446.37,723.38
188.00,21071,617.72,2.00,0.27,0.00,0.23,446.53,765.61
188.00,21080,613.40,1.00,0.00,0.00,-0.00,432.18,746.67
188.00,21079,612.23,0.00,0.00,0.00,0.00,426.69,726.38
188.00,21066,609.52,2.00,0.00,0.00,0.00,424.17,768.53
188.00,21072,605.40,1.00,0.00,0.00,-0.00,401.06,749.18
188.00,21082,604.31,0.00,0.00,0.00,-10.00,407.46,728.06
188.00,21077,601.56,2.00,0.00,0.00,-10.00,402.18,769.97
188.00,21086,596.34,0.00,0.00,0.00,-10.00,388.04,728.54
188.00,21083,593.59,2.00,0.00,0.00,-10.00,380.12,770.03
188.00,21089,589.23,1.00,0.00,0.00,0.00,369.40,748.69
188.00,21088,588.40,0.00,0.00,0.00,-10.00,368.73,727.79
188.00,21075,585.64,2.00,0.00,0.00,-10.00,358.19,768.69
188.00,21076,581.23,1.00,0.00,0.00,-10.00,348.70,746.71
188.00,21078,577.70,2.00,0.00,0.00,-10.00,336.39,765.98
188.00,21092,573.12,1.00,0.56,0.00,-0.43,327.56,743.30
188.00,21081,566.03,2.00,3.63,0.00,-2.29,302.69,758.99
188.00,21091,544.48,0.68,11.88,-0.03,-1.48,254.07,712.38
188.00,21094,515.17,2.00,15.53,0.00,-1.72,172.03,693.41
188.00,21084,486.70,1.24,16.40,0.02,-0.17,128.77,627.57
188.00,21087,429.64,2.00,17.07,0.00,0.25,49.54,495.38
188.00,21095,364.37,1.00,15.01,0.00,0.29,77.22,324.22
188.00,21090,349.81,2.00,15.51,0.00,0.16,76.26,270.03
188.00,21085,228.61,1.00,11.93,0.00,0.40,326.15,100.01
188.00,21100,225.90,2.00,13.40,0.00,0.22,330.25,78.06
188.00,21107,172.56,2.00,11.95,0.00,0.42,475.86,83.52
188.00,21101,161.77,1.00,10.05,0.00,0.17,496.72,111.43
188.00,21104,125.95,2.00,10.38,0.00,0.25,591.56,136.81
188.00,21097,114.45,1.00,8.94,0.00,0.24,602.60,171.70
188.00,21096,89.31,2.00,8.68,0.00,0.20,670.87,214.54
188.00,21113,57.25,2.00,7.73,0.00,0.33,709.44,281.13
