#time,id,x[m],y[m],speed[m/s],heading,acc[m/s^2],lastX[pixel],lastY[pixel]
37.00,211,492.88,2.00,17.55,0.00,0.04,139.66,715.25
37.00,209,488.76,0.00,16.94,0.00,0.02,167.36,677.00
37.00,210,475.95,1.00,16.97,0.00,0.10,127.93,661.87
37.00,214,458.31,2.00,17.45,0.00,-0.06,77.39,616.26
37.00,212,455.04,0.00,16.84,0.00,0.14,120.34,600.16
37.00,213,441.17,1.00,16.89,0.00,-0.04,85.39,572.23
37.00,215,421.63,0.00,16.49,0.00,0.08,95.45,514.58
37.00,217,418.29,2.00,17.49,0.00,0.08,48.69,510.79
37.00,216,407.69,1.00,16.52,0.00,0.13,69.01,478.27
37.00,218,389.54,0.00,16.19,0.00,-0.02,93.43,428.93
37.00,220,385.64,2.00,17.59,0.00,0.09,49.39,411.57
37.00,219,374.91,1.00,16.21,0.00,-0.02,77.38,385.25
37.00,221,358.38,0.00,16.15,0.00,0.10,112.19,347.75
37.00,223,352.47,2.00,17.67,0.00,0.09,76.09,314.44
37.00,222,343.92,1.00,16.02,0.00,-0.03,107.07,301.97
37.00,224,327.39,0.00,16.21,0.00,-0.02,150.02,273.96
37.00,226,317.11,2.00,17.55,0.00,0.13,139.07,213.11
37.00,225,313.60,1.00,16.11,0.00,-0.09,154.96,229.77
37.00,227,295.83,0.00,16.34,0.00,-0.15,205.85,210.58
37.00,228,282.36,1.00,16.09,0.00,-0.08,220.79,169.56
37.00,229,276.27,2.00,17.46,0.00,0.13,223.61,140.08
37.00,230,263.80,0.00,16.51,0.00,-0.05,276.81,162.44
37.00,231,251.38,1.00,16.27,0.00,0.02,298.78,127.58
37.00,232,243.05,2.00,17.32,0.00,0.01,315.02,97.64
37.00,233,231.71,0.00,16.68,0.00,0.05,357.75,133.68
37.00,234,219.45,1.00,16.57,0.00,-0.00,387.45,105.53
37.00,235,210.91,2.00,17.08,0.00,0.17,410.98,80.62
37.00,236,199.21,0.00,16.72,0.00,0.01,444.36,126.31
37.00,237,186.58,1.00,16.71,0.00,0.03,481.36,106.83
37.00,238,176.79,2.00,16.91,0.00,-0.11,525.92,92.49
37.00,239,165.78,0.00,16.79,0.00,0.02,532.39,142.03
37.00,240,153.67,1.00,16.81,0.00,-0.12,571.84,132.35
37.00,241,137.96,2.00,16.77,0.00,0.11,623.51,132.85
37.00,242,132.24,0.00,16.85,0.00,-0.07,613.45,180.46
37.00,243,120.77,1.00,16.96,0.00,0.02,652.66,180.40
37.00,244,106.80,2.00,16.78,0.00,0.03,698.64,190.43
37.00,245,99.12,0.00,16.84,0.00,-0.08,680.76,238.00
37.00,246,86.18,1.00,16.90,0.00,0.09,721.11,251.47
37.00,247,75.95,2.00,16.85,0.00,-0.09,756.91,263.87
37.00,248,65.90,0.00,16.82,0.00,-0.01,730.92,311.26
37.00,249,52.32,1.00,16.84,0.00,0.01,767.02,336.50
37.00,250,44.61,2.00,16.85,0.00,0.11,796.07,350.63
37.00,251,33.57,0.00,16.85,0.00,-0.10,759.78,392.79
37.00,252,19.63,1.00,16.69,0.00,0.01,788.38,427.27
37.00,253,14.45,2.00,16.76,0.00,0.05,812.45,440.70
37.00,254,0.26,0.00,17.06,0.00,-0.14,766.87,481.66
38.00,257,775.56,0.00,17.08,0.00,-0.07,761.71,525.26
38.00,258,763.01,1.00,16.61,0.00,0.05,776.03,564.10
38.00,259,761.73,2.00,16.64,0.00,-0.15,796.92,574.24
38.00,260,741.69,0.00,17.15,0.00,0.14,733.45,611.31
38.00,261,730.45,1.00,16.70,0.00,-0.03,738.86,649.40
38.00,10,724.70,2.00,8.49,0.00,0.25,745.14,681.92
38.00,263,707.92,0.00,16.91,0.00,-0.00,683.61,686.47
38.00,264,697.28,1.00,16.83,0.00,-0.04,679.87,723.56
38.00,265,691.32,2.00,14.53,0.00,-3.39,683.31,751.54
38.00,266,674.34,0.00,16.76,0.00,0.07,616.09,745.48
38.00,267,664.02,1.00,17.09,0.00,0.10,603.30,779.97
38.00,268,658.73,2.00,17.02,0.00,-0.72,589.07,812.74
38.00,269,641.90,0.00,16.71,0.00,0.01,538.25,783.71
38.00,270,630.29,1.00,17.22,0.00,0.13,513.43,814.70
38.00,202,616.61,2.00,17.43,0.00,-0.18,465.54,845.81
38.00,200,609.20,0.00,16.83,0.00,0.06,452.45,800.91
38.00,201,596.50,1.00,17.05,0.00,-0.01,417.54,824.40
38.00,205,576.27,2.00,17.58,0.00,-0.11,355.33,840.27
38.00,203,575.17,0.00,16.93,0.00,-0.03,361.63,794.81
38.00,204,562.15,1.00,17.01,0.00,-0.05,320.92,807.88
38.00,208,543.10,2.00,17.68,0.00,0.04,259.86,807.98
38.00,206,540.37,0.00,17.04,0.00,0.09,273.90,763.74
38.00,207,527.73,1.00,17.07,0.00,-0.08,232.08,765.81
38.00,211,510.43,2.00,17.53,0.00,-0.12,177.36,753.04
38.00,209,505.73,0.00,17.03,0.00,0.19,198.34,710.26
38.00,210,492.95,1.00,17.06,0.00,0.10,157.27,700.59
38.00,214,475.74,2.00,17.45,0.00,-0.03,101.78,663.37
38.00,212,471.92,0.00,16.96,0.00,0.18,141.30,640.18
38.00,213,458.06,1.00,16.89,0.00,-0.05,102.96,617.24
38.00,215,438.18,0.00,16.58,0.00,-0.02,104.96,557.84
38.00,217,435.78,2.00,17.45,0.00,-0.12,58.86,563.03
38.00,216,424.22,1.00,16.60,0.00,0.22,73.99,525.28
38.00,218,405.81,0.00,16.34,0.00,0.11,91.73,472.42
38.00,220,403.25,2.00,17.60,0.00,-0.19,45.81,465.03
38.00,219,391.17,1.00,16.32,0.00,0.15,70.20,431.16
38.00,221,374.57,0.00,16.23,0.00,0.04,99.94,389.33
38.00,223,370.13,2.00,17.69,0.00,0.11,58.69,365.26
38.00,222,359.94,1.00,16.00,0.00,-0.07,89.15,344.16
38.00,224,343.57,0.00,16.13,0.00,-0.10,127.99,311.35
38.00,226,334.67,2.00,17.59,0.00,0.05,107.07,255.86
38.00,225,329.69,1.00,16.02,0.00,-0.17,127.37,266.65
38.00,227,312.16,0.00,16.29,0.00,-0.08,174.98,241.63
38.00,228,298.48,1.00,16.11,0.00,-0.05,184.96,198.58
38.00,229,293.74,2.00,17.48,0.00,0.06,180.87,171.62
38.00,230,280.29,0.00,16.44,0.00,-0.11,238.75,184.96
38.00,231,267.61,1.00,16.16,0.00,-0.12,256.62,147.18
38.00,232,260.41,2.00,17.37,0.00,-0.09,265.86,116.81
38.00,233,248.39,0.00,16.65,0.00,-0.01,314.80,146.04
38.00,234,236.01,1.00,16.55,0.00,-0.04,340.84,114.13
38.00,235,228.04,2.00,17.20,0.00,0.07,359.27,86.65
38.00,236,215.91,0.00,16.70,0.00,0.08,399.60,127.30
38.00,237,203.26,1.00,16.65,0.00,0.02,433.75,103.10
38.00,238,193.71,2.00,16.96,0.00,-0.01,475.36,82.92
38.00,239,182.55,0.00,16.73,0.00,-0.12,488.74,131.22
38.00,240,170.47,1.00,16.77,0.00,-0.12,526.50,116.37
38.00,241,154.78,2.00,16.84,0.00,-0.02,577.79,109.99
38.00,242,149.07,0.00,16.82,0.00,-0.07,574.06,158.48
38.00,243,137.70,1.00,16.88,0.00,-0.11,612.65,153.04
38.00,244,123.61,2.00,16.86,0.00,0.11,659.92,157.09
38.00,245,115.98,0.00,16.87,0.00,-0.06,648.40,206.50
38.00,246,103.08,1.00,16.87,0.00,-0.10,690.09,214.38
38.00,247,92.81,2.00,16.87,0.00,0.06,727.32,221.98
38.00,248,82.72,0.00,16.83,0.00,0.06,707.94,272.50
38.00,249,69.19,1.00,16.91,0.00,0.14,747.02,292.61
38.00,250,61.47,2.00,16.89,0.00,-0.02,777.69,302.75
38.00,251,50.43,0.00,16.88,0.00,0.02,747.35,349.36
38.00,252,36.38,1.00,16.78,0.00,0.10,780.38,380.07
38.00,253,31.21,2.00,16.73,0.00,-0.06,806.00,390.12
38.00,254,17.31,0.00,17.00,0.00,-0.13,766.19,435.98
38.00,255,3.55,1.00,16.72,0.00,0.17,790.12,473.26
38.00,256,0.43,2.00,16.88,0.00,0.01,812.65,483.45
39.00,258,779.64,1.00,16.61,0.00,-0.12,786.21,517.65
39.00,259,778.37,2.00,16.64,0.00,0.00,808.26,524.89
39.00,260,758.87,0.00,17.20,0.00,0.05,750.66,568.67
39.00,261,747.11,1.00,16.62,0.00,-0.10,760.64,606.96
39.00,10,733.31,2.00,8.78,0.00,0.34,759.22,659.99
39.00,263,724.88,0.00,17.00,0.00,0.05,711.17,650.39
39.00,264,714.12,1.00,16.82,0.00,-0.01,712.24,687.89
39.00,265,704.48,2.00,12.37,0.00,0.00,712.94,722.39
39.00,266,691.13,0.00,16.80,0.00,-0.01,651.83,718.22
39.00,267,681.02,1.00,16.40,0.00,-3.16,644.40,753.59
39.00,268,675.18,2.00,15.76,0.00,-1.64,633.73,788.62
39.00,269,658.62,0.00,16.74,0.00,0.14,579.61,766.51
39.00,270,647.50,1.00,17.18,0.00,-0.09,560.43,799.99
39.00,202,634.00,2.00,17.31,0.00,-0.27,517.82,837.20
39.00,200,626.02,0.00,16.81,0.00,-0.13,497.12,794.85
39.00,201,613.55,1.00,17.06,0.00,0.01,466.30,822.72
39.00,205,593.82,2.00,17.53,0.00,-0.04,408.32,846.92
39.00,203,592.08,0.00,16.92,0.00,-0.05,406.52,800.91
39.00,204,579.22,1.00,17.10,0.00,0.05,368.33,819.38
39.00,208,560.75,2.00,17.65,0.00,-0.06,309.61,828.30
39.00,206,557.43,0.00,17.08,0.00,0.06,315.80,781.99
39.00,207,544.80,1.00,17.09,0.00,0.07,274.67,789.70
39.00,211,527.98,2.00,17.62,0.00,0.08,219.93,785.22
39.00,209,522.76,0.00,17.02,0.00,-0.03,233.65,739.15
39.00,210,510.01,1.00,17.08,0.00,0.18,191.71,735.16
39.00,214,493.19,2.00,17.44,0.00,-0.10,132.45,706.69
39.00,212,488.89,0.00,16.98,0.00,-0.01,167.56,677.26
39.00,213,474.99,1.00,16.97,0.00,0.10,126.43,659.57
39.00,215,454.80,0.00,16.66,0.00,0.14,120.12,599.66
39.00,217,453.21,2.00,17.45,0.00,0.07,76.08,613.20
39.00,216,440.86,1.00,16.68,0.00,-0.05,85.16,571.50
39.00,218,422.16,0.00,16.40,0.00,0.15,95.68,516.02
39.00,220,420.86,2.00,17.59,0.00,-0.10,49.72,518.46
39.00,219,407.53,1.00,16.37,0.00,-0.05,68.99,477.89
39.00,221,390.84,0.00,16.29,0.00,0.13,93.09,432.35
39.00,223,387.80,2.00,17.66,0.00,-0.11,48.55,418.04
39.00,222,375.92,1.00,15.97,0.00,-0.03,76.73,388.20
39.00,224,359.70,0.00,16.13,0.00,-0.05,110.98,351.11
39.00,226,352.27,2.00,17.62,0.00,0.04,81.26,302.77
39.00,225,345.67,1.00,15.98,0.00,0.06,104.83,306.50
39.00,227,328.47,0.00,16.29,0.00,-0.04,148.43,276.33
39.00,228,314.55,1.00,16.08,0.00,0.12,153.19,231.86
39.00,229,311.25,2.00,17.56,0.00,0.01,142.81,208.84
39.00,230,296.74,0.00,16.43,0.00,-0.15,204.07,212.17
39.00,231,283.75,1.00,16.14,0.00,0.04,217.59,171.86
39.00,232,277.80,2.00,17.41,0.00,-0.12,219.69,142.61
39.00,233,265.03,0.00,16.63,0.00,0.05,273.93,163.92
39.00,234,252.53,1.00,16.47,0.00,-0.12,295.84,128.74
39.00,235,245.29,2.00,17.33,0.00,0.12,308.52,99.73
39.00,236,232.60,0.00,16.65,0.00,-0.11,355.42,134.20
39.00,237,219.89,1.00,16.63,0.00,-0.05,386.22,105.68
39.00,238,210.68,2.00,17.05,0.00,0.12,423.82,80.21
39.00,239,199.25,0.00,16.68,0.00,-0.09,444.25,126.30
39.00,240,187.24,1.00,16.81,0.00,0.11,479.53,106.56
39.00,241,171.65,2.00,16.90,0.00,0.12,529.26,93.37
39.00,242,165.90,0.00,16.79,0.00,-0.15,532.08,141.94
39.00,243,154.56,1.00,16.86,0.00,-0.01,569.53,131.37
39.00,244,140.47,2.00,16.90,0.00,0.04,616.96,129.09
39.00,245,132.83,0.00,16.82,0.00,-0.13,612.11,179.60
39.00,246,119.94,1.00,16.88,0.00,0.13,654.47,181.83
39.00,247,109.69,2.00,16.94,0.00,0.07,692.36,184.38
39.00,248,99.60,0.00,16.90,0.00,-0.04,679.92,237.06
39.00,249,86.07,1.00,16.90,0.00,0.10,721.29,251.72
39.00,250,78.38,2.00,16.92,0.00,-0.13,753.02,257.63
39.00,251,67.27,0.00,16.85,0.00,0.16,729.26,308.01
39.00,252,53.17,1.00,16.79,0.00,0.03,766.15,334.22
39.00,253,47.91,2.00,16.71,0.00,0.06,792.94,340.97
39.00,254,34.28,0.00,16.96,0.00,-0.00,759.39,390.97
39.00,255,20.27,1.00,16.71,0.00,-0.07,788.19,425.46
39.00,256,17.26,2.00,16.83,0.00,0.04,811.84,432.21
39.00,257,0.97,0.00,17.11,0.00,0.13,766.96,479.79
40.00,260,776.06,0.00,17.19,0.00,-0.02,761.93,524.02
40.00,261,763.75,1.00,16.63,0.00,-0.15,776.60,562.10
40.00,10,742.24,2.00,9.08,0.00,0.23,772.18,636.33
40.00,263,741.91,0.00,17.08,0.00,0.17,733.72,610.75
40.00,264,730.89,1.00,16.72,0.00,-0.16,739.49,648.34
40.00,265,716.95,1.92,12.58,-0.02,0.35,735.57,692.11
40.00,266,707.97,0.00,16.87,0.00,-0.07,683.71,686.36
40.00,267,696.25,1.00,14.53,0.00,-0.06,678.69,724.69
40.00,268,690.52,2.00,14.95,0.00,-0.74,672.09,761.06
40.00,269,675.29,0.00,16.22,0.00,-2.33,618.33,743.98
40.00,270,664.53,1.00,16.73,0.00,-0.87,604.71,779.18
40.00,202,651.04,2.00,16.73,0.00,-0.74,567.65,821.76
40.00,200,642.83,0.00,16.80,0.00,0.11,540.55,782.92
40.00,201,630.63,1.00,17.10,0.00,-0.04,514.43,814.45
40.00,205,611.34,2.00,17.48,0.00,-0.32,461.65,846.15
40.00,203,608.99,0.00,16.89,0.00,-0.04,451.86,800.95
40.00,204,596.33,1.00,17.14,0.00,0.18,417.00,824.38
40.00,208,578.38,2.00,17.62,0.00,-0.04,361.61,841.45
40.00,206,574.49,0.00,17.02,0.00,-0.05,359.79,794.43
40.00,207,561.93,1.00,17.16,0.00,0.10,320.24,807.66
40.00,211,545.63,2.00,17.70,0.00,0.04,266.82,811.32
40.00,209,539.79,0.00,17.03,0.00,0.05,272.52,763.02
40.00,210,527.08,1.00,17.08,0.00,-0.03,230.54,764.79
40.00,214,510.66,2.00,17.48,0.00,-0.10,168.84,745.39
40.00,212,505.87,0.00,16.99,0.00,-0.04,198.61,710.51
40.00,213,491.98,1.00,17.01,0.00,0.02,155.48,698.51
40.00,215,471.52,0.00,16.82,0.00,0.19,140.78,639.34
40.00,217,470.63,2.00,17.40,0.00,-0.14,100.04,660.49
40.00,216,457.61,1.00,16.79,0.00,0.13,102.44,616.13
40.00,218,438.58,0.00,16.47,0.00,0.22,105.28,558.93
40.00,220,438.44,2.00,17.59,0.00,0.02,61.01,570.74
40.00,219,423.94,1.00,16.42,0.00,0.02,73.87,524.57
40.00,221,407.12,0.00,16.28,0.00,0.03,91.84,475.95
40.00,223,405.49,2.00,17.72,0.00,-0.01,45.89,471.78
40.00,222,391.91,1.00,16.02,0.00,0.09,70.00,433.43
40.00,224,375.84,0.00,16.14,0.00,0.13,99.19,392.71
40.00,226,369.92,2.00,17.68,0.00,-0.14,62.19,352.92
40.00,225,361.61,1.00,15.91,0.00,0.04,87.57,348.74
40.00,227,344.75,0.00,16.30,0.00,0.05,126.62,314.10
40.00,228,330.61,1.00,16.02,0.00,-0.15,125.93,268.88
40.00,229,328.83,2.00,17.62,0.00,0.02,110.15,251.16
40.00,230,313.18,0.00,16.43,0.00,0.09,173.24,243.63
40.00,231,299.89,1.00,16.15,0.00,0.08,182.03,201.32
40.00,232,295.24,2.00,17.48,0.00,0.10,177.40,174.60
40.00,233,281.64,0.00,16.61,0.00,0.03,235.85,186.97
40.00,234,268.92,1.00,16.35,0.00,-0.03,253.43,148.95
40.00,235,262.62,2.00,17.34,0.00,-0.06,259.76,119.75
40.00,236,249.25,0.00,16.66,0.00,-0.03,312.62,146.83
40.00,237,236.51,1.00,16.59,0.00,-0.12,339.47,114.48
40.00,238,227.77,2.00,17.12,0.00,0.03,372.07,84.49
40.00,239,215.93,0.00,16.68,0.00,-0.11,399.56,127.31
40.00,240,204.06,1.00,16.82,0.00,0.02,431.55,103.08
40.00,241,188.55,2.00,16.91,0.00,-0.06,478.83,83.36
40.00,242,182.69,0.00,16.80,0.00,0.10,488.41,131.16
40.00,243,171.43,1.00,16.86,0.00,-0.15,523.89,115.65
40.00,244,157.38,2.00,16.93,0.00,0.03,570.49,107.02
40.00,245,149.65,0.00,16.83,0.00,0.15,572.65,157.81
40.00,246,136.87,1.00,16.97,0.00,0.08,614.73,154.27
40.00,247,126.65,2.00,16.98,0.00,0.05,652.51,151.66
40.00,248,116.48,0.00,16.89,0.00,0.02,647.37,205.63
40.00,249,102.98,1.00,16.91,0.00,-0.12,690.31,214.60
40.00,250,95.33,2.00,16.93,0.00,-0.13,722.46,216.12
40.00,251,84.13,0.00,16.88,0.00,0.12,705.80,269.43
40.00,252,69.96,1.00,16.81,0.00,0.09,745.95,290.64
40.00,253,64.64,2.00,16.76,0.00,0.11,773.50,293.98
40.00,254,51.21,0.00,16.87,0.00,-0.14,746.64,347.41
40.00,255,36.96,1.00,16.66,0.00,-0.09,779.98,378.39
40.00,256,34.06,2.00,16.80,0.00,0.05,804.24,381.66
40.00,257,18.09,0.00,17.11,0.00,0.02,766.01,433.93
40.00,258,4.57,1.00,16.62,0.00,-0.00,790.18,470.30
40.00,259,3.36,2.00,16.73,0.00,0.06,813.01,473.80
41.00,261,780.40,1.00,16.62,0.00,-0.14,786.52,515.50
41.00,263,759.04,0.00,17.19,0.00,0.16,750.81,568.22
41.00,10,751.44,2.00,9.34,0.00,0.22,783.80,611.01
41.00,264,747.61,1.00,16.73,0.00,-0.04,761.19,605.69
41.00,265,729.67,1.60,12.86,-0.03,0.34,750.54,656.42
41.00,266,724.90,0.00,17.00,0.00,0.12,711.20,650.33
41.00,267,710.81,0.92,14.64,-0.01,0.16,705.66,693.09
41.00,268,705.07,2.00,14.19,0.00,-0.72,705.04,730.80
41.00,269,690.76,0.00,14.94,0.00,-0.83,651.81,718.23
41.00,270,681.10,1.00,16.40,0.00,-0.39,644.73,753.35
41.00,202,667.44,2.00,16.07,0.00,-0.72,613.28,800.61
41.00,200,659.51,0.00,16.48,0.00,-0.55,581.83,765.39
41.00,201,647.70,1.00,17.04,0.00,-0.05,561.04,799.76
41.00,205,628.71,2.00,17.24,0.00,-0.38,514.01,838.08
41.00,203,625.89,0.00,16.90,0.00,0.02,496.72,794.94
41.00,204,613.51,1.00,17.20,0.00,0.06,466.08,822.74
41.00,208,596.02,2.00,17.66,0.00,-0.06,414.95,847.23
41.00,206,591.52,0.00,17.05,0.00,-0.00,404.97,800.80
41.00,207,579.15,1.00,17.23,0.00,-0.10,368.05,819.33
41.00,211,563.30,2.00,17.66,0.00,0.00,317.00,830.65
41.00,209,556.82,0.00,17.03,0.00,0.03,314.27,781.44
41.00,210,544.17,1.00,17.10,0.00,-0.01,273.05,788.92
41.00,214,528.18,2.00,17.56,0.00,-0.14,210.35,778.78
41.00,212,522.88,0.00,17.01,0.00,-0.09,233.91,739.34
41.00,213,509.03,1.00,17.04,0.00,-0.03,189.62,733.31
41.00,215,488.36,0.00,16.87,0.00,0.15,166.72,676.22
41.00,217,488.05,2.00,17.49,0.00,0.13,130.26,703.99
41.00,216,474.43,1.00,16.84,0.00,0.04,125.59,658.27
41.00,220,455.99,2.00,17.57,0.00,0.05,79.43,620.89
41.00,218,455.10,0.00,16.61,0.00,0.20,120.47,600.44
41.00,219,440.41,1.00,16.52,0.00,0.05,84.80,570.35
41.00,221,423.38,0.00,16.29,0.00,0.17,96.21,519.32
41.00,223,423.20,2.00,17.71,0.00,-0.16,50.79,525.42
41.00,222,407.97,1.00,16.11,0.00,0.18,69.05,479.34
41.00,224,391.94,0.00,16.10,0.00,0.18,92.82,435.39
41.00,226,387.62,2.00,17.71,0.00,-0.06,50.29,405.41
41.00,225,377.53,1.00,15.92,0.00,-0.01,75.79,392.73
41.00,227,361.02,0.00,16.25,0.00,0.01,109.85,354.37
41.00,228,346.60,1.00,15.99,0.00,0.12,103.69,308.88
41.00,229,346.47,2.00,17.69,0.00,0.12,83.61,297.78
41.00,230,329.57,0.00,16.38,0.00,0.03,146.82,278.77
41.00,231,316.06,1.00,16.16,0.00,-0.04,150.47,235.14
41.00,232,312.71,2.00,17.48,0.00,-0.05,139.84,212.22
41.00,233,298.21,0.00,16.52,0.00,-0.13,201.19,214.78
41.00,234,285.22,1.00,16.27,0.00,0.06,214.26,174.31
41.00,235,280.01,2.00,17.42,0.00,0.10,214.07,146.35
41.00,236,265.90,0.00,16.65,0.00,0.03,271.88,164.99
41.00,237,253.09,1.00,16.57,0.00,-0.02,294.40,129.32
41.00,238,244.91,2.00,17.21,0.00,0.05,321.18,95.77
41.00,239,232.62,0.00,16.68,0.00,0.11,355.38,134.21
41.00,240,220.85,1.00,16.77,0.00,-0.09,383.57,106.01
41.00,241,205.46,2.00,16.94,0.00,0.04,427.49,80.17
41.00,242,199.44,0.00,16.72,0.00,-0.07,443.74,126.28
41.00,243,188.30,1.00,16.89,0.00,0.09,476.57,106.16
41.00,244,174.34,2.00,16.97,0.00,-0.19,521.38,91.34
41.00,245,166.45,0.00,16.81,0.00,0.13,530.68,141.49
41.00,246,153.86,1.00,17.01,0.00,-0.09,571.46,132.19
41.00,247,143.64,2.00,17.01,0.00,-0.04,608.55,124.52
41.00,248,133.37,0.00,16.87,0.00,-0.01,610.92,178.83
41.00,249,119.92,1.00,16.95,0.00,0.17,654.56,181.90
41.00,250,112.27,2.00,16.98,0.00,0.06,686.61,179.09
41.00,251,101.03,0.00,16.92,0.00,-0.00,677.33,234.24
41.00,252,86.76,1.00,16.84,0.00,0.12,720.11,250.10
41.00,253,81.40,2.00,16.82,0.00,0.11,747.94,249.86
41.00,254,68.07,0.00,16.85,0.00,-0.12,728.26,306.12
41.00,255,53.61,1.00,16.64,0.00,0.08,765.66,332.94
41.00,256,50.86,2.00,16.79,0.00,-0.16,789.99,332.57
41.00,257,35.21,0.00,17.12,0.00,0.08,758.86,388.62
41.00,258,21.19,1.00,16.64,0.00,0.09,787.90,422.80
41.00,259,20.08,2.00,16.72,0.00,-0.17,811.03,423.61
41.00,260,1.59,0.00,17.22,0.00,-0.05,767.03,478.19
42.00,263,776.22,0.00,17.18,0.00,0.05,762.01,523.58
42.00,264,764.35,1.00,16.75,0.00,0.13,777.05,560.50
42.00,10,760.94,2.00,9.68,0.00,0.40,793.81,584.10
42.00,265,742.69,1.18,13.16,-0.02,0.21,760.00,618.43
42.00,266,741.93,0.00,17.09,0.00,0.15,733.74,610.71
42.00,267,725.54,0.60,14.84,-0.03,0.23,724.20,655.36
42.00,268,718.88,2.00,13.45,0.00,-0.83,732.87,698.69
42.00,269,705.37,0.00,14.38,0.00,-0.27,679.96,690.57
42.00,270,697.38,1.00,16.16,0.00,-0.28,680.33,723.11
42.00,202,683.13,2.00,15.34,0.00,-0.73,654.05,774.91
42.00,200,675.76,0.00,15.98,0.00,-0.66,619.56,743.15
42.00,201,664.66,1.00,16.85,0.00,-0.27,605.01,779.02
42.00,205,645.77,2.00,16.87,0.00,-0.49,563.97,823.16
42.00,203,642.71,0.00,16.76,0.00,-0.21,540.27,783.01
42.00,204,630.74,1.00,17.24,0.00,0.02,514.66,814.40
42.00,208,613.64,2.00,17.58,0.00,-0.30,468.58,845.51
42.00,206,608.57,0.00,17.03,0.00,-0.18,450.64,801.03
42.00,207,596.36,1.00,17.20,0.00,0.03,417.07,824.39
42.00,211,580.96,2.00,17.66,0.00,0.01,369.33,842.76
42.00,209,573.83,0.00,16.97,0.00,-0.08,358.09,794.07
42.00,210,561.31,1.00,17.20,0.00,0.18,318.53,807.12
42.00,214,545.75,2.00,17.56,0.00,-0.15,256.25,806.17
42.00,212,539.91,0.00,17.03,0.00,-0.01,272.80,763.17
42.00,213,526.13,1.00,17.15,0.00,0.10,228.25,763.26
42.00,217,505.53,2.00,17.51,0.00,0.01,166.34,743.05
42.00,215,505.29,0.00,16.97,0.00,0.17,197.50,709.46
42.00,216,491.32,1.00,16.96,0.00,0.18,154.27,697.09
42.00,220,473.57,2.00,17.58,0.00,-0.03,104.67,668.04
42.00,218,471.76,0.00,16.71,0.00,0.04,141.13,639.92
42.00,219,456.97,1.00,16.59,0.00,0.15,101.72,614.57
42.00,223,440.88,2.00,17.65,0.00,-0.20,63.13,577.82
42.00,221,439.70,0.00,16.38,0.00,0.21,106.15,561.85
42.00,222,424.14,1.00,16.20,0.00,-0.01,73.99,525.27
42.00,224,408.07,0.00,16.19,0.00,0.17,91.94,478.57
42.00,226,405.36,2.00,17.75,0.00,-0.14,45.84,459.17
42.00,225,393.45,1.00,15.92,0.00,-0.10,69.65,437.88
42.00,227,377.23,0.00,16.18,0.00,-0.09,98.44,396.31
42.00,229,364.19,2.00,17.77,0.00,0.12,63.77,347.84
42.00,228,362.56,1.00,15.92,0.00,-0.02,86.72,351.31
42.00,230,345.93,0.00,16.34,0.00,-0.18,125.24,316.92
42.00,231,332.19,1.00,16.10,0.00,0.00,123.53,272.66
42.00,232,330.22,2.00,17.56,0.00,0.09,107.81,254.72
42.00,233,314.66,0.00,16.40,0.00,-0.18,170.66,246.67
42.00,234,301.47,1.00,16.22,0.00,-0.01,178.78,204.42
42.00,235,297.45,2.00,17.48,0.00,0.09,172.36,179.07
42.00,236,282.49,0.00,16.57,0.00,0.03,233.96,188.30
42.00,237,269.62,1.00,16.51,0.00,-0.02,251.77,149.88
42.00,238,262.16,2.00,17.30,0.00,0.08,272.01,113.97
42.00,239,249.33,0.00,16.72,0.00,-0.01,312.46,146.89
42.00,240,237.61,1.00,16.70,0.00,-0.19,336.51,115.26
42.00,241,222.45,2.00,17.02,0.00,-0.08,376.00,83.92
42.00,242,216.19,0.00,16.75,0.00,-0.11,398.91,127.37
42.00,243,205.21,1.00,16.90,0.00,-0.16,428.32,103.08
42.00,244,191.27,2.00,16.96,0.00,0.01,470.62,82.38
42.00,245,183.30,0.00,16.87,0.00,-0.04,486.83,130.88
42.00,246,170.90,1.00,17.06,0.00,0.02,525.47,116.08
42.00,247,160.63,2.00,16.99,0.00,-0.10,561.29,103.52
42.00,248,150.27,0.00,16.92,0.00,-0.01,571.18,157.13
42.00,249,136.88,1.00,16.98,0.00,0.02,614.71,154.26
42.00,250,129.25,2.00,17.03,0.00,0.08,646.06,147.14
42.00,251,117.93,0.00,16.88,0.00,-0.01,644.38,203.14
42.00,252,103.58,1.00,16.82,0.00,-0.00,689.07,213.32
42.00,253,98.24,2.00,16.88,0.00,0.12,716.62,209.37
42.00,254,84.91,0.00,16.81,0.00,-0.07,704.57,267.69
42.00,255,70.31,1.00,16.72,0.00,-0.06,745.44,289.72
42.00,256,67.66,2.00,16.81,0.00,-0.16,769.34,285.81
42.00,257,52.32,0.00,17.07,0.00,-0.22,745.64,344.71
42.00,258,37.84,1.00,16.70,0.00,0.15,779.38,375.96
42.00,259,36.85,2.00,16.80,0.00,-0.09,802.33,373.38
42.00,260,18.76,0.00,17.13,0.00,-0.08,765.85,432.15
42.00,261,5.34,1.00,16.61,0.00,-0.01,790.22,468.08
43.00,264,781.06,1.00,16.76,0.00,0.27,786.78,513.67
43.00,10,770.76,2.00,9.93,0.00,0.00,802.03,555.52
43.00,266,759.03,0.00,17.10,0.00,-0.02,750.81,568.21
